configuration,leaf,full_name,path,resolves_in,suppressed,referenced_config,depth
DEPLOY_FAILED_BOTH,B51_REV_DATUM_MALE-6,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_MALE-6,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_MALE.SLDPRT,F3R2,False,默认,1
DEPLOY_FAILED_BOTH,B51_REV_DATUM_FEMALE-6,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_FEMALE-6,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_FEMALE.SLDPRT,F3R2,False,默认,1
PARTIAL,Space_Embodied_Service_Spacecraft_V2_2-1,Space_Embodied_Service_Spacecraft_V2_2-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\Assembly\Space_Embodied_Service_Spacecraft_V2_2.SLDASM,F3R2,False,MAINTENANCE,0
PARTIAL,00_Master_Skeleton_V2_2-1,Space_Embodied_Service_Spacecraft_V2_2-1/00_Master_Skeleton_V2_2-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\00_Master_Skeleton\00_Master_Skeleton_V2_2.SLDPRT,F3R2,False,默认,1
PARTIAL,05_Solar_Array_Root_Left-1,Space_Embodied_Service_Spacecraft_V2_2-1/05_Solar_Array_Root_Left-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\05_Solar_Array_Root_Left.SLDASM,F3R2,False,默认,1
PARTIAL,HDRM_Base_1_Left-1,Space_Embodied_Service_Spacecraft_V2_2-1/05_Solar_Array_Root_Left-1/HDRM_Base_1_Left-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\HDRM_Base_1_Left.SLDPRT,F3R2,False,默认,2
PARTIAL,Harness_Service_Loop_Left-1,Space_Embodied_Service_Spacecraft_V2_2-1/05_Solar_Array_Root_Left-1/Harness_Service_Loop_Left-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Harness_Service_Loop_Left.SLDPRT,F3R2,False,默认,2
PARTIAL,HDRM_Rod_2_Left-1,Space_Embodied_Service_Spacecraft_V2_2-1/05_Solar_Array_Root_Left-1/HDRM_Rod_2_Left-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\HDRM_Rod_2_Left.SLDPRT,F3R2,False,默认,2
PARTIAL,Torsion_Spring_2_Left-1,Space_Embodied_Service_Spacecraft_V2_2-1/05_Solar_Array_Root_Left-1/Torsion_Spring_2_Left-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Torsion_Spring_2_Left.SLDPRT,F3R2,False,默认,2
PARTIAL,Hinge_Ear_2_Left-1,Space_Embodied_Service_Spacecraft_V2_2-1/05_Solar_Array_Root_Left-1/Hinge_Ear_2_Left-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Hinge_Ear_2_Left.SLDPRT,F3R2,False,默认,2
PARTIAL,Torsion_Spring_1_Left-1,Space_Embodied_Service_Spacecraft_V2_2-1/05_Solar_Array_Root_Left-1/Torsion_Spring_1_Left-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Torsion_Spring_1_Left.SLDPRT,F3R2,False,默认,2
PARTIAL,Root_Base_Left-1,Space_Embodied_Service_Spacecraft_V2_2-1/05_Solar_Array_Root_Left-1/Root_Base_Left-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Root_Base_Left.SLDPRT,F3R2,False,默认,2
PARTIAL,Hinge_Pin_Left-1,Space_Embodied_Service_Spacecraft_V2_2-1/05_Solar_Array_Root_Left-1/Hinge_Pin_Left-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Hinge_Pin_Left.SLDPRT,F3R2,False,默认,2
PARTIAL,Hinge_Ear_1_Left-1,Space_Embodied_Service_Spacecraft_V2_2-1/05_Solar_Array_Root_Left-1/Hinge_Ear_1_Left-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Hinge_Ear_1_Left.SLDPRT,F3R2,False,默认,2
PARTIAL,HDRM_Rod_1_Left-1,Space_Embodied_Service_Spacecraft_V2_2-1/05_Solar_Array_Root_Left-1/HDRM_Rod_1_Left-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\HDRM_Rod_1_Left.SLDPRT,F3R2,False,默认,2
PARTIAL,Root_Node_Spine_Left-1,Space_Embodied_Service_Spacecraft_V2_2-1/05_Solar_Array_Root_Left-1/Root_Node_Spine_Left-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Root_Node_Spine_Left.SLDPRT,F3R2,False,默认,2
PARTIAL,HDRM_Base_2_Left-1,Space_Embodied_Service_Spacecraft_V2_2-1/05_Solar_Array_Root_Left-1/HDRM_Base_2_Left-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\HDRM_Base_2_Left.SLDPRT,F3R2,False,默认,2
PARTIAL,Hard_Stop_Left-1,Space_Embodied_Service_Spacecraft_V2_2-1/05_Solar_Array_Root_Left-1/Hard_Stop_Left-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Hard_Stop_Left.SLDPRT,F3R2,False,默认,2
PARTIAL,01_Primary_Structure_V2_2-1,Space_Embodied_Service_Spacecraft_V2_2-1/01_Primary_Structure_V2_2-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\01_Primary_Structure\01_Primary_Structure_V2_2.SLDASM,F3R2,False,默认,1
PARTIAL,Longerons_4X-1,Space_Embodied_Service_Spacecraft_V2_2-1/01_Primary_Structure_V2_2-1/Longerons_4X-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\01_Primary_Structure\parts\Longerons_4X.SLDPRT,F3R2,False,默认,2
PARTIAL,Front_End_Frame-1,Space_Embodied_Service_Spacecraft_V2_2-1/01_Primary_Structure_V2_2-1/Front_End_Frame-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\01_Primary_Structure\parts\Front_End_Frame.SLDPRT,F3R2,False,默认,2
PARTIAL,Front_Transverse_Frame-1,Space_Embodied_Service_Spacecraft_V2_2-1/01_Primary_Structure_V2_2-1/Front_Transverse_Frame-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\01_Primary_Structure\parts\Front_Transverse_Frame.SLDPRT,F3R2,False,默认,2
PARTIAL,Mid_Transverse_Frame_2-1,Space_Embodied_Service_Spacecraft_V2_2-1/01_Primary_Structure_V2_2-1/Mid_Transverse_Frame_2-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\01_Primary_Structure\parts\Mid_Transverse_Frame_2.SLDPRT,F3R2,False,默认,2
PARTIAL,Rear_End_Frame-1,Space_Embodied_Service_Spacecraft_V2_2-1/01_Primary_Structure_V2_2-1/Rear_End_Frame-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\01_Primary_Structure\parts\Rear_End_Frame.SLDPRT,F3R2,False,默认,2
PARTIAL,Equipment_Decks-1,Space_Embodied_Service_Spacecraft_V2_2-1/01_Primary_Structure_V2_2-1/Equipment_Decks-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\01_Primary_Structure\Equipment_Decks\Equipment_Decks.SLDASM,F3R2,False,默认,2
PARTIAL,Deck_Front_Bay-1,Space_Embodied_Service_Spacecraft_V2_2-1/01_Primary_Structure_V2_2-1/Equipment_Decks-1/Deck_Front_Bay-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\01_Primary_Structure\Equipment_Decks\parts\Deck_Front_Bay.SLDPRT,F3R2,False,默认,3
PARTIAL,Deck_Rear_Bay-1,Space_Embodied_Service_Spacecraft_V2_2-1/01_Primary_Structure_V2_2-1/Equipment_Decks-1/Deck_Rear_Bay-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\01_Primary_Structure\Equipment_Decks\parts\Deck_Rear_Bay.SLDPRT,F3R2,False,默认,3
PARTIAL,Deck_Mid_Bay-1,Space_Embodied_Service_Spacecraft_V2_2-1/01_Primary_Structure_V2_2-1/Equipment_Decks-1/Deck_Mid_Bay-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\01_Primary_Structure\Equipment_Decks\parts\Deck_Mid_Bay.SLDPRT,F3R2,False,默认,3
PARTIAL,Mid_Transverse_Frame_1-1,Space_Embodied_Service_Spacecraft_V2_2-1/01_Primary_Structure_V2_2-1/Mid_Transverse_Frame_1-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\01_Primary_Structure\parts\Mid_Transverse_Frame_1.SLDPRT,F3R2,False,默认,2
PARTIAL,06_Solar_Array_Root_Right-1,Space_Embodied_Service_Spacecraft_V2_2-1/06_Solar_Array_Root_Right-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\06_Solar_Array_Root_Right.SLDASM,F3R2,False,默认,1
PARTIAL,Hinge_Ear_1_Right-1,Space_Embodied_Service_Spacecraft_V2_2-1/06_Solar_Array_Root_Right-1/Hinge_Ear_1_Right-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Hinge_Ear_1_Right.SLDPRT,F3R2,False,默认,2
PARTIAL,Hinge_Ear_2_Right-1,Space_Embodied_Service_Spacecraft_V2_2-1/06_Solar_Array_Root_Right-1/Hinge_Ear_2_Right-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Hinge_Ear_2_Right.SLDPRT,F3R2,False,默认,2
PARTIAL,Root_Node_Spine_Right-1,Space_Embodied_Service_Spacecraft_V2_2-1/06_Solar_Array_Root_Right-1/Root_Node_Spine_Right-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Root_Node_Spine_Right.SLDPRT,F3R2,False,默认,2
PARTIAL,Root_Base_Right-1,Space_Embodied_Service_Spacecraft_V2_2-1/06_Solar_Array_Root_Right-1/Root_Base_Right-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Root_Base_Right.SLDPRT,F3R2,False,默认,2
PARTIAL,Hard_Stop_Right-1,Space_Embodied_Service_Spacecraft_V2_2-1/06_Solar_Array_Root_Right-1/Hard_Stop_Right-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Hard_Stop_Right.SLDPRT,F3R2,False,默认,2
PARTIAL,Harness_Service_Loop_Right-1,Space_Embodied_Service_Spacecraft_V2_2-1/06_Solar_Array_Root_Right-1/Harness_Service_Loop_Right-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Harness_Service_Loop_Right.SLDPRT,F3R2,False,默认,2
PARTIAL,HDRM_Rod_1_Right-1,Space_Embodied_Service_Spacecraft_V2_2-1/06_Solar_Array_Root_Right-1/HDRM_Rod_1_Right-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\HDRM_Rod_1_Right.SLDPRT,F3R2,False,默认,2
PARTIAL,HDRM_Base_1_Right-1,Space_Embodied_Service_Spacecraft_V2_2-1/06_Solar_Array_Root_Right-1/HDRM_Base_1_Right-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\HDRM_Base_1_Right.SLDPRT,F3R2,False,默认,2
PARTIAL,Torsion_Spring_1_Right-1,Space_Embodied_Service_Spacecraft_V2_2-1/06_Solar_Array_Root_Right-1/Torsion_Spring_1_Right-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Torsion_Spring_1_Right.SLDPRT,F3R2,False,默认,2
PARTIAL,Torsion_Spring_2_Right-1,Space_Embodied_Service_Spacecraft_V2_2-1/06_Solar_Array_Root_Right-1/Torsion_Spring_2_Right-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Torsion_Spring_2_Right.SLDPRT,F3R2,False,默认,2
PARTIAL,Hinge_Pin_Right-1,Space_Embodied_Service_Spacecraft_V2_2-1/06_Solar_Array_Root_Right-1/Hinge_Pin_Right-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Hinge_Pin_Right.SLDPRT,F3R2,False,默认,2
PARTIAL,HDRM_Base_2_Right-1,Space_Embodied_Service_Spacecraft_V2_2-1/06_Solar_Array_Root_Right-1/HDRM_Base_2_Right-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\HDRM_Base_2_Right.SLDPRT,F3R2,False,默认,2
PARTIAL,HDRM_Rod_2_Right-1,Space_Embodied_Service_Spacecraft_V2_2-1/06_Solar_Array_Root_Right-1/HDRM_Rod_2_Right-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\HDRM_Rod_2_Right.SLDPRT,F3R2,False,默认,2
PARTIAL,02_B601_Mount_and_Load_Path-1,Space_Embodied_Service_Spacecraft_V2_2-1/02_B601_Mount_and_Load_Path-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\02_B601_Mount_and_Load_Path\02_B601_Mount_and_Load_Path.SLDASM,F3R2,False,默认,1
PARTIAL,Load_Bridge_Right-1,Space_Embodied_Service_Spacecraft_V2_2-1/02_B601_Mount_and_Load_Path-1/Load_Bridge_Right-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\02_B601_Mount_and_Load_Path\parts\Load_Bridge_Right.SLDPRT,F3R2,False,默认,2
PARTIAL,Adapter_Plate-1,Space_Embodied_Service_Spacecraft_V2_2-1/02_B601_Mount_and_Load_Path-1/Adapter_Plate-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\02_B601_Mount_and_Load_Path\parts\Adapter_Plate.SLDPRT,F3R2,False,默认,2
PARTIAL,Load_Bridge_Left-1,Space_Embodied_Service_Spacecraft_V2_2-1/02_B601_Mount_and_Load_Path-1/Load_Bridge_Left-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\02_B601_Mount_and_Load_Path\parts\Load_Bridge_Left.SLDPRT,F3R2,False,默认,2
PARTIAL,Central_Boss-1,Space_Embodied_Service_Spacecraft_V2_2-1/02_B601_Mount_and_Load_Path-1/Central_Boss-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\02_B601_Mount_and_Load_Path\parts\Central_Boss.SLDPRT,F3R2,False,默认,2
PARTIAL,Maintenance_Access_Cover-1,Space_Embodied_Service_Spacecraft_V2_2-1/02_B601_Mount_and_Load_Path-1/Maintenance_Access_Cover-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\02_B601_Mount_and_Load_Path\parts\Maintenance_Access_Cover.SLDPRT,F3R2,False,默认,2
PARTIAL,Harness_Passage-1,Space_Embodied_Service_Spacecraft_V2_2-1/02_B601_Mount_and_Load_Path-1/Harness_Passage-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\02_B601_Mount_and_Load_Path\parts\Harness_Passage.SLDPRT,F3R2,False,默认,2
PARTIAL,Load_Spreading_Frame-1,Space_Embodied_Service_Spacecraft_V2_2-1/02_B601_Mount_and_Load_Path-1/Load_Spreading_Frame-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\02_B601_Mount_and_Load_Path\parts\Load_Spreading_Frame.SLDPRT,F3R2,False,默认,2
PARTIAL,Spacecraft_Flange-1,Space_Embodied_Service_Spacecraft_V2_2-1/02_B601_Mount_and_Load_Path-1/Spacecraft_Flange-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\02_B601_Mount_and_Load_Path\parts\Spacecraft_Flange.SLDPRT,F3R2,False,默认,2
PARTIAL,Removable_Panels-1,Space_Embodied_Service_Spacecraft_V2_2-1/Removable_Panels-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\01_Primary_Structure\Removable_Panels\Removable_Panels.SLDASM,F3R1,True,默认,1
PARTIAL,04_ARM_STOW_SUPPORT-1,Space_Embodied_Service_Spacecraft_V2_2-1/04_ARM_STOW_SUPPORT-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\04_ARM_STOW_SUPPORT\04_ARM_STOW_SUPPORT.SLDASM,F3R2,False,默认,1
PARTIAL,Fwd_Saddle-1,Space_Embodied_Service_Spacecraft_V2_2-1/04_ARM_STOW_SUPPORT-1/Fwd_Saddle-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\04_ARM_STOW_SUPPORT\parts\Fwd_Saddle.SLDPRT,F3R2,False,默认,2
PARTIAL,Mid_Saddle-1,Space_Embodied_Service_Spacecraft_V2_2-1/04_ARM_STOW_SUPPORT-1/Mid_Saddle-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\04_ARM_STOW_SUPPORT\parts\Mid_Saddle.SLDPRT,F3R2,False,默认,2
PARTIAL,Launch_Lock_Interface_Reference-1,Space_Embodied_Service_Spacecraft_V2_2-1/04_ARM_STOW_SUPPORT-1/Launch_Lock_Interface_Reference-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\04_ARM_STOW_SUPPORT\parts\Launch_Lock_Interface_Reference.SLDPRT,F3R2,False,默认,2
PARTIAL,Aft_Saddle-1,Space_Embodied_Service_Spacecraft_V2_2-1/04_ARM_STOW_SUPPORT-1/Aft_Saddle-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\04_ARM_STOW_SUPPORT\parts\Aft_Saddle.SLDPRT,F3R2,False,默认,2
PARTIAL,Release_Clearance_Envelope-1,Space_Embodied_Service_Spacecraft_V2_2-1/04_ARM_STOW_SUPPORT-1/Release_Clearance_Envelope-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\04_ARM_STOW_SUPPORT\parts\Release_Clearance_Envelope.SLDPRT,F3R2,False,默认,2
PARTIAL,WING_L_STOWED-1,WING_L_STOWED-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\WING_PANEL_DONORS\WING_L_STOWED.SLDPRT,F3R2,True,默认,0
PARTIAL,WING_R_STOWED-1,WING_R_STOWED-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\WING_PANEL_DONORS\WING_R_STOWED.SLDPRT,F3R2,True,默认,0
PARTIAL,WING_L_DEPLOYED-1,WING_L_DEPLOYED-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\WING_PANEL_DONORS\WING_L_DEPLOYED.SLDPRT,F3R2,False,默认,0
PARTIAL,WING_R_DEPLOYED-1,WING_R_DEPLOYED-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\WING_PANEL_DONORS\WING_R_DEPLOYED.SLDPRT,F3R2,False,默认,0
PARTIAL,B51_B601_ARTICULATED_ENGINEERING_ARM-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\assembly\B51_B601_ARTICULATED_ENGINEERING_ARM.SLDASM,F3R2,False,STOWED_O13V3,0
PARTIAL,B51_REF_base_link_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_base_link_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_base_link_LINKLOCAL.SLDPRT,F3R2,False,默认,1
